"1995";"28";"Ricardo Alejo Moccero";"Agrupación Movimiento para la Victoria"
"1995";"32";"Luis Alberto Oliver";"Unión Cívica Radical"
"1995";"33";"Alfredo César Meckievi";"Frente Justicialista Federal"
"1995";"34";"Adalberto Rodolfo Del Negro";"Frente Justicialista Federal"
"1995";"35";"Luis Abelardo Patti";"Frente Justicialista Federal"
"1995";"36";"Alberto Groppi";"Frente Justicialista Federal"
"1995";"37";"Ricardo Angel Bozzani";"Frente Justicialista Federal"
"1995";"132";"Alejandro Santiago Granados";"Frente Justicialista Federal"
"1995";"38";"Julio César Pereyra";"Frente Justicialista Federal"
"1995";"127";"Patricio Antonio Garcia";"Frente Justicialista Federal"
"1995";"39";"Enrique Marcelo Honores";"Unión Cívica Radical"
"1995";"40";"Juan Carlos Gomez";"Frente Justicialista Federal"
"1995";"41";"Rodolfo Remo Arata";"Unión Cívica Radical"
"1995";"42";"Orfilio Ricardo Buiraz";"Frente Justicialista Federal"
"1995";"43";"Anibal Eugenio Loubet";"Unión Cívica Radical"
"1995";"44";"Juan Carlos Pellita";"Frente Justicialista Federal"
"1995";"45";"Juan Carlos Calo";"Frente Justicialista Federal"
"1995";"46";"Osvaldo J. Goicoechea";"Frente Justicialista Federal"
"1995";"47";"Raúl Adrián Mircovich";"Frente Justicialista Federal"
"1995";"48";"Edgardo Juan Uribarri";"Frente Justicialista Federal"
"1995";"49";"Luis Alberto Bruni";"Unión Cívica Radical"
"1995";"50";"Blas Aurelio Primo Aprile";"Unión Cívica Radical"
"1995";"51";"Oscar Jorge Di Landro";"Frente Justicialista Federal"
"1995";"52";"Antonio César Libonati";"Frente Justicialista Federal"
"1995";"54";"Juan Carlos Bartoletti";"Frente Justicialista Federal"
"1995";"55";"Gilberto Oscar Alegre";"Frente Justicialista Federal"
"1995";"56";"Carlos Américo Gonzalez";"Frente Justicialista Federal"
"1995";"57";"Miguel Angel Garcia Merida";"Frente Justicialista Federal"
"1995";"58";"Enrique Tkacik";"Unión Cívica Radical"
"1995";"134";"Juan José Alvarez";"Frente Justicialista Federal"
"1995";"133";"Alberto Daniel Descalzo";"Frente Justicialista Federal"
"1995";"129";"Rubén Oscar Glaria";"Frente Justicialista Federal"
"1995";"59";"Rafael Magnanini";"Frente Justicialista Federal"
"1995";"60";"Abel Paulino Miguel";"Unión Cívica Radical"
"1995";"119";"Guillermo Arturo Magadan";"Unión Cívica Radical"
"1995";"61";"Héctor Carlos Cozzi";"Frente Justicialista Federal"
"1995";"63";"Julio César Alak";"Frente Justicialista Federal"
"1995";"62";"Manuel Quindimil";"Frente Justicialista Federal"
"1995";"64";"Alfredo Gabriel Irigoin";"Unión Cívica Radical"
"1995";"65";"Antonio Ubaldo Lizarraga";"Unión Cívica Radica"
"1995";"66";"Gerardo Daniel Vignudo";"Frente Justicialista Federal"
"1995";"67";"Eduardo Donato Mango";"Unión Cívica Radical"
"1995";"68";"Ricardo Javier Jano";"Unión Cívica Radical"
"1995";"69";"Juan Erriest";"Unión Vecinal Conservadora de Lobos"
"1995";"70";"Juan Bruno Tavano";"Frente Justicialista Federal"
"1995";"71";"Miguel Angel Prince";"Frente Justicialista Federal"
"1995";"72";"Juan Oscar Sibetti";"Unión Cívica Radical"
"1995";"73";"Raúl José Bozzano";"Frente Justicialista Federal"
"1995";"130";"Jesús Cataldo Cariglino";"Frente Justicialista Federal"
"1995";"74";"Norberto A. Hegoburu";"Frente Justicialista Federal"
"1995";"75";"Enrique Jaime Salzmann";"Frente Justicialista Federal"
"1995";"76";"Julio César Gioscio";"Frente Justicialista Federal"
"1995";"77";"Raúl Alfredo Othacehe";"Frente Justicialista Federal"
"1995";"78";"Laura María Giagnacovo";"Frente Justicialista Federal"
"1995";"120";"Rodolfo Marcelo Di Pascuale";"Frente Justicialista Federal"
"1995";"79";"Mariano Federico West";"Frente Justicialista Federal"
"1995";"80";"Juan Carlos Rousselot";"Frente Justicialista Federal"
"1995";"81";"Marta Beatriz Teglia";"Frente Justicialista Federal"
"1995";"82";"Julio Miguel Municoy";"Frente Justicialista Federal"
"1995";"83";"Jesús Abel Blanco";"Frente Justicialista Federal"
"1995";"84";"Helios Eseverri";"Unión Cívica Radical"
"1995";"22";"Magdaleno Edgardo Ramos";"Frente Justicialista Federal"
"1995";"85";"César Fernando Peña";"Unión Cívica Radical"
"1995";"86";"Roberto Etchegaray";"Unión Cívica Radical"
"1995";"87";"Alcides Fidel Sequeiro";"Frente Justicialista Federal"
"1995";"88";"Néstor Silvio Chesini";"Unión Cívica Radical"
"1995";"89";"Alberto Juan Alberini";"Frente Justicialista Federal"
"1995";"90";"Blas Antonio Altieri";"Movimiento Unión del Partido de Pinamar"
"1995";"128";"Oscar E. R. Rodriguez";"Frente Justicialista Federal"
"1995";"91";"Carlos Eugenio Astorga";"Frente Justicialista Federal"
"1995";"131";"Luis Alberto Colabianchi";"Frente Justicialista Federal"
"1995";"92";"Federico Carlos Scarabino";"Frente Justicialista Federal"
"1995";"93";"Alejandro Pedro Ballester";"Frente Justicialista Federal"
"1995";"94";"Nicolás Alberto Sica";"Unión Cívica Radical"
"1995";"95";"Héctor Luis Trucco";"Frente Justicialista Federal"
"1995";"96";"Mario Gustavo Vignali";"Unión Cívica Radical"
"1995";"97";"Hugo Pablo Oreja";"Frente Justicialista Federal"
"1995";"98";"Alberto José Meiller";"Unión Cívica Radical"
"1995";"99";"Carlos Antonio Gorosito";"Unión Cívica Radical"
"1995";"100";"Hugo Catellani";"Frente Justicialista Federal"
"1995";"101";"Ricardo José Alessandro";"Frente Justicialista Federal"
"1995";"102";"Aldo Hugo Nascimbene";"Unión Cívica Radical"
"1995";"103";"Roberto Héctor Sorchilli";"Frente Justicialista Federal"
"1995";"104";"Tomás Arnaldo Visciarelli";"Frente Justicialista Federal"
"1995";"105";"Gerardo Osvaldo Amieiro";"Frente Justicialista Federal"
"1995";"106";"Melchor Angel Posse";"Unión Cívica Radical"
"1995";"53";"José De Luca";"Frente Justicialista Federal"
"1995";"107";"Eduardo Luis Di Rocco";"Frente Justicialista Federal"
"1995";"108";"Julio Arturo Pangaro";"Frente Justicialista Federal"
"1995";"109";"Brigida Malacrida De Arcuri";"Frente Justicialista Federal"
"1995";"110";"Juan Antonio Delfino";"Frente Justicialista Federal"
"1995";"111";"Julio José Zanatelli";"Apertura Independiente de Tandil"
"1995";"112";"Ricardo Toribio Romera";"Frente Justicialista Federal"
"1995";"113";"Ricardo José Ubieto";"Acción Comunal del Partido de Tigre"
"1995";"116";"Agustín Enrique Monge";"Frente Justicialista Federal"
"1995";"114";"Gerardo Pedro Rattero";"Frente Justicialista Federal"
"1995";"115";"Jorge Alberto Barracchia";"Unión Cívica Radical"
"1995";"117";"Carlos Hugo Aprile";"Movimiento Vecinal del Partido de Tres Arroyos"
"1995";"118";"Hugo Omar Curto";"Frente Justicialista Federal"
"1995";"126";"Roberto Santiago Marino";"Unión Cívica Radical"
"1995";"121";"Miguel Angel Di Salvo";"Frente Justicialista Federal"
"1995";"122";"Enrique Garcia";"Unión Cívica Radical"
"1995";"123";"Héctor Luis Baldo";"Unión Cívica Radical"
"1995";"124";"Amadeo Augusto Stefanelli";"Frente Justicialista Federal"
"1995";"125";"Oscar Felipe Morano";"Frente Justicialista Federal"
"1997";"1";"Alberto Gutt";"Frente Justicialista Bonaerense"
"1997";"100";"Víctor Hugo Elizalde";"Frente Justicialista Bonaerense"
"1997";"103";"Roberto Fabio Sorchilli";"Frente Justicialista Bonaerense"
"1997";"53";"Aldo Rico";"Alianza Frente por San Miguel"
"1999";"1";"Alberto Gutt";"Alianza Concertación Justicialista para el Cambio"
"1999";"2";"Daniel Javier Frascini";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"3";"Hebe Aurora Maruco";"Alianza Concertación Justicialista para el Cambio"
"1999";"10";"Gustavo Javier Picoy";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"4";"Oscar Alberto Laborde";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"5";"Julio César Cano";"Alianza Concertación Justicialista para el Cambio"
"1999";"6";"Omar Arnaldo Duclos";"Unión Cívica Radical"
"1999";"7";"Jaime Linares";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"8";"José Luis Perez";"Alianza Concertación Justicialista para el Cambio"
"1999";"9";"Pedro Alberto Carossi";"Alianza Concertación Justicialista para el Cambio"
"1999";"11";"Carlos Alberto Infanzon";"Alianza Concertación Justicialista para el Cambio"
"1999";"12";"Néstor Daniel Juzwa";"Alianza Concertación Justicialista para el Cambio"
"1999";"13";"Juan Carlos Simon";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"14";"Orlando Alberto Costa";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"15";"Carlos Alberto Garcia";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"16";"Jorge Rubén Varela";"Alianza Concertación Justicialista para el Cambio"
"1999";"17";"Ezequiel Juan Rizzi";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"18";"Oscar Darío Ostoich";"Alianza Concertación Justicialista para el Cambio"
"1999";"19";"José Juan Andreoli";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"20";"Carlos Rivas";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"21";"Luis Alberto Pronesti";"Alianza Concertación Justicialista para el Cambio"
"1999";"23";"Edgardo Antonio Larraza";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"29";"Horacio Recalde";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"30";"Juan Alberto Gobbi";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"31";"Juan Carlos Ferzola";"Unión Cívica Radical"
"1999";"24";"Carlos Alberto Mazzieri";"Alianza Concertación Justicialista para el Cambio"
"1999";"25";"Osvaldo Anibal Crego";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"26";"Aldo Luis Mensi";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"27";"Jorge Osvaldo Izarra";"Alianza Concertación Justicialista para el Cambio"
"1999";"28";"Ricardo Alejo Moccero";"Movimiento para la Victoria"
"1999";"32";"Luis Alberto Oliver";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"33";"Luis Roberto Lovari";"Alianza Concertación Justicialista para el Cambio"
"1999";"34";"Adalberto Rodolfo Del Negro";"Alianza Concertación Justicialista para el Cambio"
"1999";"35";"Luis Abelardo Patti";"Unidad Bonaerense"
"1999";"36";"Alberto Groppi";"Unión Vecinalista"
"1999";"37";"Ricardo Angel Bozzani";"Alianza Concertación Justicialista para el Cambio"
"1999";"132";"Alejandro Santiago Granados";"Alianza Concertación Justicialista para el Cambio"
"1999";"38";"Julio César Pereyra";"Alianza Concertación Justicialista para el Cambio"
"1999";"127";"Andrea Fabiana Garcia";"Alianza Concertación Justicialista para el Cambio"
"1999";"39";"Enrique Marcelo Honores";"Unión Cívica Radical"
"1999";"40";"Gaudencio Aníbal Fernandez";"Alianza Concertación Justicialista para el Cambio"
"1999";"41";"Rodolfo Remo Arata";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"42";"Esteban Francisco Tolosa";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"43";"Aníbal Eugenio Loubet";"Unión Cívica Radical"
"1999";"44";"Juan Carlos Pellitta";"Alianza Concertación Justicialista para el Cambio"
"1999";"45";"Juan José Gonzalez";"Alianza Concertación Justicialista para el Cambio"
"1999";"46";"Osvaldo J. Goicoechea";"Alianza Concertación Justicialista para el Cambio"
"1999";"47";"Raúl Adrián Mircovich";"Alianza Concertación Justicialista para el Cambio"
"1999";"48";"Edgardo Juan Uribarri";"Alianza Concertación Justicialista para el Cambio"
"1999";"49";"Luis Alberto Bruni";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"50";"Blas Aurelio Primo Aprile";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"51";"Oscar Jorge Di Landro";"Alianza Concertación Justicialista para el Cambio"
"1999";"52";"Ricardo Ivoskus";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"54";"Elio Arnaldo Torregiani";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"55";"Gilberto Oscar Alegre";"Alianza Concertación Justicialista para el Cambio"
"1999";"56";"Carlos Américo Gonzalez";"Alianza Concertación Justicialista para el Cambio"
"1999";"57";"Carlos Alberto Cordero";"Unión y Alianza para el Cambio"
"1999";"58";"Enrique Tkacik";"Unión Cívica Radical"
"1999";"134";"Juan José Alvarez";"Alianza Concertación Justicialista para el Cambio"
"1999";"133";"Alberto Daniel Descalzo";"Alianza Concertación Justicialista para el Cambio"
"1999";"129";"Mario Alberto Ishii";"Alianza Concertación Justicialista para el Cambio"
"1999";"59";"Rafael Magnanini";"Alianza Concertación Justicialista para el Cambio"
"1999";"60";"Abel Paulino Miguel";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"119";"Guillermo Arturo Magadan";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"61";"Alberto Edgardo Balestrini";"Alianza Concertación Justicialista para el Cambio"
"1999";"63";"Julio César Alak";"Alianza Concertación Justicialista para el Cambio"
"1999";"62";"Manuel Quindimil";"Alianza Concertación Justicialista para el Cambio"
"1999";"64";"Susana Haydée Iglesias";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"65";"Antonio Ubaldo Lizarraga";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"66";"Alberto R. Conocchiari";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"67";"Eduardo Donato Mango";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"68";"Ricardo Javier Jano";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"69";"Juan Erriest";"Unión Vecinal Conservadora de Lobos"
"1999";"70";"Edgardo Di Dio Cardalana";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"71";"Miguel Angel Prince";"Alianza Concertación Justicialista para el Cambio"
"1999";"72";"Juan Oscar Sibetti";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"73";"Raúl José Bozzano";"Alianza Concertación Justicialista para el Cambio"
"1999";"130";"Jesús Cataldo Cariglino";"Alianza Concertación Justicialista para el Cambio"
"1999";"74";"Fernando C. Soler";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"75";"Enrique Jaime Salzmann";"Alianza Concertación Justicialista para el Cambio"
"1999";"76";"Julio César Gioscio";"Alianza Concertación Justicialista para el Cambio"
"1999";"77";"Raúl Alfredo Othacehe";"Alianza Concertación Justicialista Par el Cambio"
"1999";"78";"Laura María Giagnacovo";"Alianza Concertación Justicialista para el Cambio"
"1999";"120";"Rodolfo Marcelo Di Pascuale";"Alianza Concertación Justicialista para el Cambio"
"1999";"79";"Mariano Federico West";"Alianza Concertación Justicialista para el Cambio"
"1999";"80";"Martín Sabbatella";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"81";"Alfredo Castellari";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"82";"Julio Miguel Municoy";"Alianza Concertación Justicialista para el Cambio"
"1999";"83";"Jesús Abel Blanco";"Alianza Concertación Justicialista para el Cambio"
"1999";"84";"Helios Eseverri";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"22";"Ricardo Néstor Curetti";"Alianza Concertación Justicialista para el Cambio"
"1999";"85";"César Fernando Peña";"Unión Cívica Radical"
"1999";"86";"Roberto Etchegaray";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"87";"Héctor María Gutierrez";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"88";"Claudio F. Lancieri";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"89";"Sergio Bivort";"Alianza-Frente por el Cambio"
"1999";"90";"Blas Antonio Altieri";"Movimiento Unión del Partido de Pinamar"
"1999";"128";"Oscar E. R. Rodriguez";"Alianza Concertación Justicialista para el Cambio"
"1999";"91";"Horacio Luis Lopez";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"131";"Luis A. Colabianchi";"Alianza Concertación Justicialista para el Cambio"
"1999";"92";"Fernando Diego Gerones";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"93";"Roberto Silvio Rafael Filpo";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"94";"Jorge Horacio Petreigne";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"95";"Sergio Omar Buil";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"96";"Mario Gustavo Vignali";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"97";"Jorge Jesús Cravero";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"98";"Rubén Carlos Grenada";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"99";"Carlos Antonio Gorosito";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"100";"Osvaldo Enrique Cattaneo";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"101";"Ricardo José Alessandro";"Alianza Concertación Justicialista para el Cambio"
"1999";"102";"Aldo Hugo Nascimbene";"Unión Cívica Radical"
"1999";"103";"José Antonio Cames";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"104";"Miguel Angel Stornini";"Alianza Concertación Justicialista para el Cambio"
"1999";"105";"Gerardo Osvaldo Amieiro";"Alianza Concertación Justicialista para el Cambio"
"1999";"106";"Angel Gustavo Posse";"Alianza Frente por San Isidro"
"1999";"53";"Aldo Rico";"Alianza Concertación Justicialista para el Cambio"
"1999";"107";"Pedro José Novau";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"108";"Mario Leandro Barbieri";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"109";"Brígida Malacrida De Arcuri";"Alianza Concertación Justicialista para el Cambio"
"1999";"110";"Juan Antonio Delfino";"Alianza Concertación Justicialista para el Cambio"
"1999";"111";"Julio José Zanatelli";"Acción por la Republica"
"1999";"112";"Ricardo Toribio Romera";"Alianza Concertación Justicialista para el Cambio"
"1999";"113";"Ricardo José Ubieto";"Acción Comunal del Partido de Tigre"
"1999";"116";"Agustín Enrique Monge";"Alianza Concertación Justicialista para el Cambio"
"1999";"114";"Gerardo Pedro Rattero";"Alianza Concertación Justicialista para el Cambio"
"1999";"115";"Jorge Alberto Barracchia";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"117";"Carlos Hugo Aprile";"Movimiento Vecinal del Partido de Tres Arroyos"
"1999";"118";"Hugo Omar Curto";"Alianza Concertación Justicialista para el Cambio"
"1999";"126";"Roberto Santiago Marino";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"121";"Mariano Horacio Grau";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"122";"Enrique Garcia";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"123";"Héctor Luis Baldo";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"124";"Jorge Simoni";"Alianza para el Trabajo, la Justicia y la Educación"
"1999";"125";"Oscar Felipe Morano";"Alianza Concertación Justicialista para el Cambio"
"2001";"9";"Ricardo Alberto Montesanti";"Justicialista"
"2001";"74";"Alejandro Luis Ruau";"Unión Cívica Radical"
"2003";"1";"Alberto Gutt";"Justicialista"
"2003";"2";"Leonel Omar Zacca";"Justicialista"
"2003";"3";"Manuel Alfredo Rodriguez";"Justicialista"
"2003";"10";"Carlos Francisco Angelini";"Unión Cívica Radical"
"2003";"4";"Baldomero Alvarez de Olivera";"Justicialista"
"2003";"5";"Darío David";"Justicialista"
"2003";"6";"Omar Arnaldo Duclos";"Unión Cívica Radical"
"2003";"7";"Rodolfo Lopes";"Justicialista"
"2003";"8";"Carlos Alberto Erreguerena";"Justicialista"
"2003";"9";"Ricardo Alberto Montesanti";"Frente Lealtad"
"2003";"11";"Juan José Mussi";"Justicialista"
"2003";"12";"Enrique Alfredo Slezack";"Justicialista"
"2003";"13";"Juan Carlos Simon";"Unión Cívica Radical"
"2003";"14";"Orlando Alberto Costa";"Unión Cívica Radical"
"2003";"15";"Carlos Alberto Garcia";"Unión Cívica Radical"
"2003";"16";"Jorge Rubén Varela";"Justicialista"
"2003";"17";"Héctor Leonardo Rivarola";"Unión Cívica Radical"
"2003";"18";"Francisco José Alvarez";"Nueva Unión Vecinal"
"2003";"19";"Omar “Peli” Foglia";"Unión Cívica Radical"
"2003";"20";"Emilio Monzo";"Justicialista"
"2003";"21";"Luis Alberto Pronesti";"Justicialista"
"2003";"23";"Edgardo Antonio Larraza";"Unión Cívica Radical"
"2003";"29";"Rubén Darío Golia";"Justicialista"
"2003";"30";"Liliana E. Denot";"Unión Cívica Radical"
"2003";"31";"Ariel Fabián Franetovich";"Justicialista"
"2003";"24";"Ricardo Miguel Casi";"Justicialista"
"2003";"26";"Aldo Luis Mensi";"Unión Cívica Radical"
"2003";"27";"Néstor Hugo Starc";"Integración Vecinalista Rosaleña"
"2003";"28";"Ricardo Alejo Moccero";"Movimiento para la Victoria de Coronel Suárez"
"2003";"32";"Luis Alberto Oliver";"Unión Cívica Radical"
"2003";"33";"Alfredo César Meckievi";"Justicialista"
"2003";"34";"Mario “Pato” Secco";"Frente Alternativo para el Cambio Ensenadense"
"2003";"35";"Silvio Víctor Gonzalez";"Accion Federalista por Buenos Aires"
"2003";"36";"Alberto Groppi";"Unión Vecinalista de Esteban Echeverria"
"2003";"37";"Horacio Alberto Errazu";"Frente Justicialista para Todos"
"2003";"132";"Alejandro Santiago Granados";"Justicialista"
"2003";"38";"Julio César Pereyra";"Justicialista"
"2003";"127";"Andrea Fabiana Garcia";"Justicialista"
"2003";"39";"Tomás Hogan";"Justicialista"
"2003";"40";"Aldo Rubén Sivero";"Justicialista"
"2003";"41";"Juan Carlos Geloso";"Justicialista"
"2003";"42";"Dardo Luis Auricchio";"Frente Juntos por Belgrano"
"2003";"43";"Aníbal Eugenio Loubet";"Unión Cívica Radical"
"2003";"44";"Carlos Alfredo Valicenti";"Unión Cívica Radical"
"2003";"45";"Juan Carlos Calo";"Justicialista"
"2003";"46";"Osvaldo Jorge Goicoechea";"Justicialista"
"2003";"47";"Juan Daniel Knesevich";"Justicialista"
"2003";"48";"Edgardo Juan Uribarri";"Justicialista"
"2003";"49";"Alexis Raúl Guerrera";"Justicialista"
"2003";"50";"Daniel Katz";"El Frente"
"2003";"51";"Jorge Marcelo Coronel";"Justicialista"
"2003";"52";"Ricardo Ivoskus";"San Martin Con Honestidad"
"2003";"54";"Juan Carlos Bartoletti";"Justicialista"
"2003";"55";"Gilberto Oscar Alegre";"Justicialista"
"2003";"56";"Luis Daniel Vissani";"Unión Vecinal de Gonzáles Chaves"
"2003";"57";"Carlos Alberto Cordero";"Unión y Alianza para el Cambio"
"2003";"58";"Enrique Tkacik";"Unión Cívica Radical"
"2003";"134";"Luis Emilio Acuña";"Justicialista"
"2003";"133";"Alberto Daniel Descalzo";"Justicialista"
"2003";"129";"Mario Alberto Ishii";"Justicialista"
"2003";"59";"Julio César Marini";"Justicialista"
"2003";"60";"Mario Andrés Meoni";"Unión Cívica Radical"
"2003";"119";"Juan De Jesus";"Justicialista"
"2003";"61";"Alberto Edgardo Balestrini";"Justicialista"
"2003";"63";"Julio César Alak";"Justicialista"
"2003";"62";"Manuel Quindimil";"Justicialista"
"2003";"64";"Susana Haydeé Iglesias";"Unión Cívica Radical"
"2003";"65";"Alberto César Gelene";"Justicialista"
"2003";"66";"Alberto Rubén Conocchiari";"Frente Espacio para los Vecinos"
"2003";"67";"Jorge Fernandez";"Justicialista"
"2003";"68";"Hugo César Rodriguez";"Justicialista"
"2003";"69";"Gustavo Rubén Sobrero";"Justicialista"
"2003";"70";"Jorge Omar Rossi";"Justicialista"
"2003";"71";"Miguel Angel Prince";"Justicialista"
"2003";"72";"Fernando Gabriel Carballo";"Justicialista"
"2003";"73";"Horacio Miguel Morete";"Unión Cívica Radical"
"2003";"130";"Jesús Cataldo Cariglino";"Justicialista"
"2003";"74";"Jorge Alberto Paredi";"Justicialista"
"2003";"75";"Ricardo Curutchet";"Concertación por Marcos Paz"
"2003";"76";"Carlos Américo Selva";"Justicialista"
"2003";"77";"Raúl Alfredo Othacehe";"Justicialista"
"2003";"78";"Laura María Giagnacovo";"Justicialista"
"2003";"120";"Rodolfo Marcelo Di Pascuale";"Justicialista"
"2003";"79";"Andrés Roberto Arregui";"Justicialista"
"2003";"80";"Martín Sabbatella";"Agrupacion Municipal \"\"Nuevo Morón\"\"\"\""
"2003";"81";"Alfredo Castellari";"Unión Cívica Radical"
"2003";"82";"Daniel Anselmo Molina";"Unión Cívica Radical"
"2003";"83";"Martín Darío Callegaro";"Justicialista"
"2003";"84";"Helios Eseverri";"Unión Cívica Radical"
"2003";"22";"Ricardo Néstor Curetti";"Justicialista"
"2003";"85";"Juan Carlos Mascheroni";"Justicialista"
"2003";"86";"Roberto Etchegaray";"Unión Cívica Radical"
"2003";"87";"Héctor María Gutierrez";"Integración Cívica Pergaminense"
"2003";"88";"Gustavo Alfredo Walker";"Justicialista"
"2003";"89";"Humberto Edgardo Zuccaro";"Justicialista"
"2003";"90";"Blas Antonio Altieri";"Movimiento Unión del Partido de Pinamar"
"2003";"128";"Alfonso Aníbal Regueiro";"Justicialista"
"2003";"91";"Horacio Luis Lopez";"Frente Vecinal para el Crecimiento"
"2003";"131";"Héctor Daniel Equiza";"Unión Cívica Radical"
"2003";"92";"Sergio Omar Villordo";"Justicialista"
"2003";"93";"Walter Ariel Santalla";"Unión Cívica Radical"
"2003";"94";"Jorge M. R Ugarte";"Justicialista"
"2003";"95";"Sergio Omar Buil";"Frente Social por Rivadavia"
"2003";"96";"Norberto Aloe";"Justicialista"
"2003";"97";"Hugo Pablo Oreja";"Justicialista"
"2003";"98";"Rubén Carlos Grenada";"Unión Distrito de Saavedra"
"2003";"99";"Carlos Antonio Gorosito";"Unión Cívica Radical"
"2003";"100";"Osvaldo Enrique Cattaneo";"Unión Cívica Radical"
"2003";"101";"Edgardo Raúl Burgos";"Afirmación para una Republica Igualitaria"
"2003";"102";"Luis A Ghione";"Justicialista"
"2003";"103";"Eduardo Jordan";"Unión Cívica Radical"
"2003";"104";"Miguel Angel Stornini";"Justicialista"
"2003";"105";"Gerardo Osvaldo Amieiro";"Justicialista"
"2003";"106";"Angel Gustavo Posse";"Acción Vecinal San Isidro Es Distinto"
"2003";"53";"Oscar D Zilocchi";"Frente Popular Bonaerense"
"2003";"107";"Marcelo Alberto Carignani";"Justicialista"
"2003";"108";"Mario Leandro Barbieri";"Unión Cívica Radical"
"2003";"109";"Brígida Malacrida";"Justicialista"
"2003";"110";"Juan Antonio Delfino";"Justicialista"
"2003";"111";"Miguel Angel Lunghi";"Unión Cívica Radical"
"2003";"112";"Ricardo Toribio Romera";"Justicialista"
"2003";"113";"Ricardo José Ubieto";"Agrupación Acción Comunal del Partido de Tigre"
"2003";"116";"Héctor Aníbal Olivera";"Justicialista"
"2003";"114";"Gerardo Pedro Rattero";"Justicialista"
"2003";"115";"Juan Carlos Font";"Unión Cívica Radical"
"2003";"117";"Carlos Alberto Sanchez";"Movimiento Vecinal del de Tres Arroyos"
"2003";"118";"Hugo Omar Curto";"Justicialista"
"2003";"126";"Mario Luis Espada";"Unión Cívica Radical"
"2003";"121";"Mariano Horacio Grau";"Unión Cívica Radical"
"2003";"122";"Enrique Garcia";"Frente Comunal de Vicente López"
"2003";"123";"Héctor Luis Baldo";"Unión Cívica Radical"
"2003";"124";"Jorge Simoni";"Unión Cívica Radical"
"2003";"125";"Elio Omar Bernues";"Justicialista"
"2007";"1";"Alberto Gutt";"Justicialista"
"2007";"2";"Leonel Omar Zacca";"Frente para la Victoria"
"2007";"3";"Rubén Darío Giustozzi";"De la Victoria"
"2007";"10";"Daniel Néstor Bolinaga";"De la Victoria"
"2007";"4";"Baldomero Alvarez de Olivera";"Justicialista"
