item,itemLabel
http://www.wikidata.org/entity/Q19260765,Alcides Humberto López 
http://www.wikidata.org/entity/Q19260767,Bernabé López
http://www.wikidata.org/entity/Q19260773,Jorge Oscar López
http://www.wikidata.org/entity/Q19260777,José Luis Lobo
http://www.wikidata.org/entity/Q19260782,Ramón Lorenzo
http://www.wikidata.org/entity/Q19260788,David Luna
http://www.wikidata.org/entity/Q19260811,Dante Armando Lovaglio
http://www.wikidata.org/entity/Q19260833,Lucio J. Martínez Garbino
http://www.wikidata.org/entity/Q19260849,Jorge J. Pinto
http://www.wikidata.org/entity/Q19260856,Luis G. Pinto
http://www.wikidata.org/entity/Q19260863,Ruggero Preto
http://www.wikidata.org/entity/Q19260883,Eugenio León Rodriguez
http://www.wikidata.org/entity/Q19260888,Juan de Rosas
http://www.wikidata.org/entity/Q19261440,Beatriz Susana Halak
http://www.wikidata.org/entity/Q19261456,María de los Ángeles Higonet
http://www.wikidata.org/entity/Q19261478,Amanda Mercedes Isidori
http://www.wikidata.org/entity/Q19261489,Marcela Fabiana Lescano
http://www.wikidata.org/entity/Q19261510,Mirtha M. T. Luna
http://www.wikidata.org/entity/Q19261526,Margarita Malharro de Torres
http://www.wikidata.org/entity/Q19261539,Floriana Nélida Martín
http://www.wikidata.org/entity/Q19261555,Laura Martínez Pass de Cresto
http://www.wikidata.org/entity/Q19261567,Nélida Susana Martínez Pelaez
http://www.wikidata.org/entity/Q19261598,Martha Susana Minichelli de Costanzo
http://www.wikidata.org/entity/Q19261613,Mabel Hilda Müller
http://www.wikidata.org/entity/Q19261624,Elva Azucena Paz
http://www.wikidata.org/entity/Q19261629,Ana Margarita Peña de López
http://www.wikidata.org/entity/Q19261636,Ramona Idasa Pereira de Keiler
http://www.wikidata.org/entity/Q19261642,Hilda Leonor Pineda de Molins
http://www.wikidata.org/entity/Q19261649,Beatriz Irma Raijer
http://www.wikidata.org/entity/Q19261658,Marta Ethel Raso
http://www.wikidata.org/entity/Q19261671,Elvira Rodríguez Leonardi de Rosales
http://www.wikidata.org/entity/Q19261682,Alicia Saadi de Dentone
http://www.wikidata.org/entity/Q19261700,María Dora Sánchez
http://www.wikidata.org/entity/Q19261710,Malvina María Seguí
http://www.wikidata.org/entity/Q19261719,Leni Rosa Valle de González
http://www.wikidata.org/entity/Q19263817,Felipe Rodolfo Sapag
http://www.wikidata.org/entity/Q19263864,Jorge D. Solana
http://www.wikidata.org/entity/Q19263894,Eduardo Enrique Torres
http://www.wikidata.org/entity/Q19263922,César Vallejo
http://www.wikidata.org/entity/Q19263957,Salustiano J. Zavalía
http://www.wikidata.org/entity/Q19263989,Pedro E. Molina
http://www.wikidata.org/entity/Q19264002,Luis Rubeo
http://www.wikidata.org/entity/Q19264020,Manuel José Gómez
http://www.wikidata.org/entity/Q19264036,Agustín Gómez
http://www.wikidata.org/entity/Q19264056,Arcadio B. Avedaño
http://www.wikidata.org/entity/Q19264079,Lucas González
http://www.wikidata.org/entity/Q19264091,Ramón Gómez
http://www.wikidata.org/entity/Q19264106,José Jorge Herrera
http://www.wikidata.org/entity/Q19264138,José Godoy
http://www.wikidata.org/entity/Q19264150,María Ester Labado
http://www.wikidata.org/entity/Q19264161,Elsa B. Ruiz Díaz
http://www.wikidata.org/entity/Q19264170,Silvia Sapag
http://www.wikidata.org/entity/Q19264187,Olijela del Valle Rivas
http://www.wikidata.org/entity/Q19272310,Alfredo Busquet
http://www.wikidata.org/entity/Q19276513,Eduardo Aníbal Moro
http://www.wikidata.org/entity/Q19279331,Guillermo Snopek
http://www.wikidata.org/entity/Q19358380,Joaquín de la Torre
http://www.wikidata.org/entity/Q19443372,Filiberto de Oliveira Cézar
http://www.wikidata.org/entity/Q19601030,Andrés Zottos
http://www.wikidata.org/entity/Q19632141,Gabriela Alegre
http://www.wikidata.org/entity/Q19760254,Raúl Jalil
http://www.wikidata.org/entity/Q19786798,Alberto Samid
http://www.wikidata.org/entity/Q19818014,Roberto Digón
http://www.wikidata.org/entity/Q19828328,Antonio Caselli
http://www.wikidata.org/entity/Q19860160,Ricardo Patterson
http://www.wikidata.org/entity/Q19897814,Eduardo  Cáceres
http://www.wikidata.org/entity/Q19936193,Gerardo Pisarello Prados
http://www.wikidata.org/entity/Q20012966,Alberto González Arzac
http://www.wikidata.org/entity/Q20012974,Alejandro Gabriel Fernandez
http://www.wikidata.org/entity/Q20012995,Alfredo Olmedo
http://www.wikidata.org/entity/Q20013275,Avelino Zurro
http://www.wikidata.org/entity/Q20014615,Dora Dolly
http://www.wikidata.org/entity/Q20014763,Elisardo Soneyra
http://www.wikidata.org/entity/Q20015252,Patricia Giménez
http://www.wikidata.org/entity/Q20015265,Gladys González
http://www.wikidata.org/entity/Q20015562,Rolando Lagomarsino
http://www.wikidata.org/entity/Q20015616,Omar Perotti
http://www.wikidata.org/entity/Q20015688,Raimundo Villaflor
http://www.wikidata.org/entity/Q20016052,Mirta Tundis
http://www.wikidata.org/entity/Q20016334,Judit Lopez Faget
http://www.wikidata.org/entity/Q20016345,Malena Galmarini
http://www.wikidata.org/entity/Q20016518,Adán Quiroga
http://www.wikidata.org/entity/Q20016956,Jorge Rodríguez Erneta
http://www.wikidata.org/entity/Q20017012,Julio Solanas
http://www.wikidata.org/entity/Q20022050,Mauricio Yadarola
http://www.wikidata.org/entity/Q20165786,Claudia Rucci
http://www.wikidata.org/entity/Q20204394,Raúl Baglini
http://www.wikidata.org/entity/Q20644683,Facundo Garretón
http://www.wikidata.org/entity/Q20644688,Christian Gribaudo
http://www.wikidata.org/entity/Q20667914,Alberto Ciampini
http://www.wikidata.org/entity/Q20674903,Rodolfo Martínez
http://www.wikidata.org/entity/Q20735856,Sergio Mauricio Uñac
http://www.wikidata.org/entity/Q20737416,Juan Fernando Brügge
http://www.wikidata.org/entity/Q20739476,Marcos Peña
http://www.wikidata.org/entity/Q20969944,Sergio Casas
http://www.wikidata.org/entity/Q21003821,Eduardo Aguilar
http://www.wikidata.org/entity/Q21013610,Alejandro Tullio
http://www.wikidata.org/entity/Q21060912,Adolfo Bioy
http://www.wikidata.org/entity/Q21074953,Liliana Mazure
http://www.wikidata.org/entity/Q21105472,Gustavo Bordet
http://www.wikidata.org/entity/Q21105474,Germán Alfaro
http://www.wikidata.org/entity/Q21856211,Karina Alejandra Molina
http://www.wikidata.org/entity/Q21856212,Marcelo Monfort
http://www.wikidata.org/entity/Q21856213,Mariana Morales
http://www.wikidata.org/entity/Q21856214,Cecilia Moreau
http://www.wikidata.org/entity/Q21856215,Carlos Moreno
http://www.wikidata.org/entity/Q21856216,Miguel Nanni
http://www.wikidata.org/entity/Q21856217,Graciela Navarro
http://www.wikidata.org/entity/Q21856218,Adriana Mónica Nazario
http://www.wikidata.org/entity/Q21856219,José Carlos Núñez
http://www.wikidata.org/entity/Q21856220,Cristian Rodolfo Oliva
http://www.wikidata.org/entity/Q21856221,Héctor Enrique Olivares
http://www.wikidata.org/entity/Q21856222,José Fernando Orellana
http://www.wikidata.org/entity/Q21856223,Marcela Fabiana Passo
http://www.wikidata.org/entity/Q21856224,Luis Mario Pastori
http://www.wikidata.org/entity/Q21856225,Mirta Pastoriza
http://www.wikidata.org/entity/Q21856226,Juan Manuel Pedrini
http://www.wikidata.org/entity/Q21856227,Juan Manuel Pereyra
http://www.wikidata.org/entity/Q21856228,Martín Alejandro Pérez
http://www.wikidata.org/entity/Q21856229,Raúl Joaquín Pérez
http://www.wikidata.org/entity/Q21856230,Luis Alfonso Petri
http://www.wikidata.org/entity/Q21856231,Carla Betina Pitiot
http://www.wikidata.org/entity/Q21856232,Francisco Omar Plaini
http://www.wikidata.org/entity/Q21856234,Pedro Javier Pretto
http://www.wikidata.org/entity/Q21856235,Amado Quintar
http://www.wikidata.org/entity/Q21856236,Analía Rach Quiroga
http://www.wikidata.org/entity/Q21856258,María Fernanda Raverta
http://www.wikidata.org/entity/Q21856259,José Luis Riccardo
http://www.wikidata.org/entity/Q21856260,Olga María Rista
http://www.wikidata.org/entity/Q21856261,Alberto Roberti
http://www.wikidata.org/entity/Q21856262,Matías David Rodríguez
http://www.wikidata.org/entity/Q21856263,Rodrigo Martín Rodríguez
http://www.wikidata.org/entity/Q21856264,Carlos Gastón Roma
http://www.wikidata.org/entity/Q21856265,Oscar Alberto Romero
http://www.wikidata.org/entity/Q21856266,Blanca Araceli Rossi
http://www.wikidata.org/entity/Q21856267,Carlos Gustavo Rubin
http://www.wikidata.org/entity/Q21856269,José Arnaldo Ruiz Aragón
http://www.wikidata.org/entity/Q21856270,Adrián San Martín
http://www.wikidata.org/entity/Q21856271,Walter Marcelo Santillán
http://www.wikidata.org/entity/Q21856272,Gisela Scaglia
http://www.wikidata.org/entity/Q21856273,Liliana Schwindt
http://www.wikidata.org/entity/Q21856274,Carlos Américo Selva
http://www.wikidata.org/entity/Q21856275,María de las Mercedes Semhan
http://www.wikidata.org/entity/Q21856276,Eduardo Jorge Seminara
http://www.wikidata.org/entity/Q21856277,Alejandro Francisco Snopek
http://www.wikidata.org/entity/Q21856278,Guillermo Snopek
http://www.wikidata.org/entity/Q21856279,Mirta Alicia Soraire
http://www.wikidata.org/entity/Q21856280,María Emilia Soria
http://www.wikidata.org/entity/Q21856281,Victoria Soledad Sosa Capurro
http://www.wikidata.org/entity/Q21856282,Ricardo Adrián Spinozzi
http://www.wikidata.org/entity/Q21856283,Jorge Taboada
http://www.wikidata.org/entity/Q21856284,Luis Rodolfo Tailhade
http://www.wikidata.org/entity/Q21856285,Héctor Olindo Tentor
http://www.wikidata.org/entity/Q21856286,Susana María Toledo
http://www.wikidata.org/entity/Q21856287,Héctor Daniel Tomas
http://www.wikidata.org/entity/Q21856288,Néstor Nicolás Tomassi
http://www.wikidata.org/entity/Q21856289,Pablo Torello
http://www.wikidata.org/entity/Q21856290,Francisco Javier Torroba
http://www.wikidata.org/entity/Q21856291,Gabriela Troiano
http://www.wikidata.org/entity/Q21856292,Paula Marcela Urroz
http://www.wikidata.org/entity/Q21856293,Gustavo Adolfo Valdés
http://www.wikidata.org/entity/Q21856294,Juan Carlos Villalonga
http://www.wikidata.org/entity/Q21856295,María Inés Villar Molina
http://www.wikidata.org/entity/Q21856296,Maria Teresita Villavicencio
http://www.wikidata.org/entity/Q21856297,Luana Volnovich
http://www.wikidata.org/entity/Q21856298,Marcelo Germán Wechsler
http://www.wikidata.org/entity/Q21856299,Sergio Javier Wisky
http://www.wikidata.org/entity/Q21856300,Waldo Wolff
http://www.wikidata.org/entity/Q21856301,Sergio Raúl Ziliotto
http://www.wikidata.org/entity/Q22238147,Nicolás Massot
http://www.wikidata.org/entity/Q22810993,Eduardo Zuain
http://www.wikidata.org/entity/Q23942886,Juan Francisco Torrent
http://www.wikidata.org/entity/Q24049263,Eduardo Romagnoli
http://www.wikidata.org/entity/Q24091224,Luis Eduardo García
http://www.wikidata.org/entity/Q24256708,Rafael Rodríguez Brizuela
http://www.wikidata.org/entity/Q24262149,Miguel Zavala Rodriguez
http://www.wikidata.org/entity/Q25918534,Alejandro Orfila
http://www.wikidata.org/entity/Q26709965,Marcos Levalle
http://www.wikidata.org/entity/Q26721341,Alberto Ugalde
http://www.wikidata.org/entity/Q26721360,Arturo Dibur
http://www.wikidata.org/entity/Q26740992,Adolfo Lascano
http://www.wikidata.org/entity/Q26741175,Máximo Lamela
http://www.wikidata.org/entity/Q26741193,Juan Chaumeil
http://www.wikidata.org/entity/Q26741213,Santiago Storni
http://www.wikidata.org/entity/Q26741229,Félix Pachano
http://www.wikidata.org/entity/Q26741251,Gregorio Silva
http://www.wikidata.org/entity/Q26741274,Miguel Morales
http://www.wikidata.org/entity/Q26741290,Antonio Schifino
http://www.wikidata.org/entity/Q26741310,Pedro Haramboure
http://www.wikidata.org/entity/Q26741328,Alfredo Marchiosotti
http://www.wikidata.org/entity/Q26741543,Luis Berro
http://www.wikidata.org/entity/Q26741554,Numa Tapia
http://www.wikidata.org/entity/Q26741566,Vital Bertoldi
http://www.wikidata.org/entity/Q26741581,Roberto Hurtado
http://www.wikidata.org/entity/Q26741591,Mariano Loedel
http://www.wikidata.org/entity/Q26741602,Alberto Tesaire
http://www.wikidata.org/entity/Q26741614,Hipólito Frangi
http://www.wikidata.org/entity/Q26741631,Miguel Szelagowski
http://www.wikidata.org/entity/Q26741674,Juan Carlos Albertí
http://www.wikidata.org/entity/Q26741700,Alberto Rivas
http://www.wikidata.org/entity/Q26741722,Pablo Oscar Pinto
http://www.wikidata.org/entity/Q26761706,Carlos Jáuregui
http://www.wikidata.org/entity/Q26761707,Eufemio Alcayaga
http://www.wikidata.org/entity/Q26761708,Alfredo Paz
http://www.wikidata.org/entity/Q26761710,Luis Doyhenard
http://www.wikidata.org/entity/Q26761712,Adolfo de Cucco
http://www.wikidata.org/entity/Q26761713,Juan Alsina
http://www.wikidata.org/entity/Q26761714,Adolfo Vieyra Latorre
http://www.wikidata.org/entity/Q26761781,Raúl Díaz
http://www.wikidata.org/entity/Q26761782,Walter Elena
http://www.wikidata.org/entity/Q26761784,Samuel Saraví Hardy
http://www.wikidata.org/entity/Q26761787,Carlos Rocha
http://www.wikidata.org/entity/Q26761789,Luis Wolter
http://www.wikidata.org/entity/Q26761790,Juan Ferrari
http://www.wikidata.org/entity/Q26761792,José Burgueño
http://www.wikidata.org/entity/Q26761795,Juan Marchiavelli
http://www.wikidata.org/entity/Q26761796,Marcelo Saraví Cisneros
http://www.wikidata.org/entity/Q26761799,Juan Zerrillo
http://www.wikidata.org/entity/Q26761800,Juan Brunet
http://www.wikidata.org/entity/Q26761802,Nicolás Martínez
http://www.wikidata.org/entity/Q26761805,Raúl Caro Betelú
http://www.wikidata.org/entity/Q26761815,Alfredo Sarquisse
http://www.wikidata.org/entity/Q26761816,Jorge Falcone
http://www.wikidata.org/entity/Q26761823,Juan Carlos Parodi
http://www.wikidata.org/entity/Q26761825,Alberto Frigoni
http://www.wikidata.org/entity/Q26761827,Enrique Carranza
http://www.wikidata.org/entity/Q26761830,Esteban Annecca
http://www.wikidata.org/entity/Q26761831,Roberto Grigera
http://www.wikidata.org/entity/Q26761832,Franco Icazatti
http://www.wikidata.org/entity/Q26761834,Rubén Cartier
http://www.wikidata.org/entity/Q26761835,Juan Brun
http://www.wikidata.org/entity/Q26761836,Oscar Macellari
http://www.wikidata.org/entity/Q26761837,Alberto Tettamanti
http://www.wikidata.org/entity/Q26761839,Abel Román
http://www.wikidata.org/entity/Q26905444,Alejandra Lorden
http://www.wikidata.org/entity/Q27306974,Q27306974
http://www.wikidata.org/entity/Q27307210,Gustavo Héctor Arrieta
http://www.wikidata.org/entity/Q27307792,Pamela Verasay
http://www.wikidata.org/entity/Q27308652,Alonso Horacio Fernando
http://www.wikidata.org/entity/Q5935879,Jorge Remes Lenicov
http://www.wikidata.org/entity/Q5936162,Jorge Triaca
http://www.wikidata.org/entity/Q5936216,Jorge Vanossi
http://www.wikidata.org/entity/Q5936445,Susana Malcorra
http://www.wikidata.org/entity/Q5936658,Josefina Olóriz
http://www.wikidata.org/entity/Q5937277,José A. Terry
http://www.wikidata.org/entity/Q5937328,José Adrián Pérez
http://www.wikidata.org/entity/Q5937349,José Aguirre Cámara
http://www.wikidata.org/entity/Q5937496,José Alejo Román
http://www.wikidata.org/entity/Q5937763,José Antonio Ceballos
http://www.wikidata.org/entity/Q5937793,José Antonio Elola-Olaso
http://www.wikidata.org/entity/Q5937878,José Antonio Gregorio de Otálora
http://www.wikidata.org/entity/Q5938007,José Antonio Olmos de Aguilera
http://www.wikidata.org/entity/Q5938014,José Antonio Ortiz y Herrera
http://www.wikidata.org/entity/Q5938066,José Antonio Reinafé
http://www.wikidata.org/entity/Q5938149,José Antonio Sánchez (San Juan)
http://www.wikidata.org/entity/Q5938352,José Arturo Estabillo
http://www.wikidata.org/entity/Q5938469,José Benito de Aranda
http://www.wikidata.org/entity/Q5938479,José Benito de la Bárcena
http://www.wikidata.org/entity/Q5938487,José Benjamín de la Vega
http://www.wikidata.org/entity/Q5938489,José Benjamín Ábalos
http://www.wikidata.org/entity/Q5938513,José Bernardino Ortega
http://www.wikidata.org/entity/Q5938702,José Camilo Crotto
http://www.wikidata.org/entity/Q5939014,José Cohen
http://www.wikidata.org/entity/Q5939116,José Cubas
http://www.wikidata.org/entity/Q5939242,José Domato
http://www.wikidata.org/entity/Q5939252,José Domingo Coronel
http://www.wikidata.org/entity/Q5939345,José E. Guanes
http://www.wikidata.org/entity/Q5939358,José Echenique
http://www.wikidata.org/entity/Q5939399,José Embrioni
http://www.wikidata.org/entity/Q5939412,José Emilio Visca
http://www.wikidata.org/entity/Q5939569,José Eusebio Agüero
http://www.wikidata.org/entity/Q5939640,José Fernando Penelón
http://www.wikidata.org/entity/Q5939851,José Frías
http://www.wikidata.org/entity/Q5939855,José Frías Silva
http://www.wikidata.org/entity/Q5939888,José Félix Solana
http://www.wikidata.org/entity/Q5939927,José Gabriel Dumón
http://www.wikidata.org/entity/Q5940059,José Genoud
http://www.wikidata.org/entity/Q5940085,José Gobello
http://www.wikidata.org/entity/Q5940288,José Gálvez (gobernador de Santa Fe)
http://www.wikidata.org/entity/Q5940619,José Ignacio de la Roza
http://www.wikidata.org/entity/Q5751149,Carlos Noël
http://www.wikidata.org/entity/Q5751429,Carlos Quintana (dirigente gremial)
http://www.wikidata.org/entity/Q5751551,Carlos Robbio
http://www.wikidata.org/entity/Q5751634,Carlos Roseti
http://www.wikidata.org/entity/Q5751803,Carlos Snopek
http://www.wikidata.org/entity/Q5751941,Carlos Torcuato de Alvear
http://www.wikidata.org/entity/Q5760104,Celedonio de la Cuesta
http://www.wikidata.org/entity/Q5760147,Celestino Gelsi
http://www.wikidata.org/entity/Q5760154,Celestino Marcó
http://www.wikidata.org/entity/Q5768764,Hipólito de Villegas
http://www.wikidata.org/entity/Q5770161,Ciriaco Díaz Vélez
http://www.wikidata.org/entity/Q5772004,Claudio Lozano
http://www.wikidata.org/entity/Q5772047,Claudio Morgado
http://www.wikidata.org/entity/Q5772075,Claudio Presman
http://www.wikidata.org/entity/Q5772423,Clemente Cayrol
http://www.wikidata.org/entity/Q5775487,Clímaco de la Peña
http://www.wikidata.org/entity/Q5783572,Conrado Argentino Granada
http://www.wikidata.org/entity/Q5783610,Conrado Storani
http://www.wikidata.org/entity/Q5787514,Nicolás Herrera
http://www.wikidata.org/entity/Q5791375,Cristian Popovich
http://www.wikidata.org/entity/Q7047348,Noemí Rial
http://www.wikidata.org/entity/Q7050407,Norberto Luis La Porta
http://www.wikidata.org/entity/Q7050408,Norberto Massoni
http://www.wikidata.org/entity/Q7050418,Norberto Quirno Costa
http://www.wikidata.org/entity/Q7050423,Norberto Yauhar
http://www.wikidata.org/entity/Q7051703,Norma Elena Morandini
http://www.wikidata.org/entity/Q7071481,Néstor Pitrola
http://www.wikidata.org/entity/Q7105853,Oscar Alende
http://www.wikidata.org/entity/Q7105913,Oscar Castillo
http://www.wikidata.org/entity/Q7106223,Oscar Raúl Aguad
http://www.wikidata.org/entity/Q7106459,Oseas Guiñazú
http://www.wikidata.org/entity/Q6128426,Silvano Santander
http://www.wikidata.org/entity/Q6128481,Silvestre Cau
http://www.wikidata.org/entity/Q6128527,Silvia Beatriz Lemos
http://www.wikidata.org/entity/Q6131515,Soledad Martínez
http://www.wikidata.org/entity/Q6132568,Soriano Romero
http://www.wikidata.org/entity/Q6136362,Susana Robledo
http://www.wikidata.org/entity/Q6140865,Telésforo Ubios
http://www.wikidata.org/entity/Q6143829,Teófilo Sánchez de Bustamante
http://www.wikidata.org/entity/Q6146400,Tiburcio Benegas
http://www.wikidata.org/entity/Q6146413,Tiburcio Padilla
http://www.wikidata.org/entity/Q6148466,Tomás Cullen
http://www.wikidata.org/entity/Q6148525,Tomás José Caballero
http://www.wikidata.org/entity/Q6148527,Tomás José Grigera
http://www.wikidata.org/entity/Q6149162,Toribio Mendoza
http://www.wikidata.org/entity/Q6152896,Tristán A. Malbrán
http://www.wikidata.org/entity/Q6152899,Tristán Achával
http://www.wikidata.org/entity/Q6152900,Tristán Achával Rodríguez
http://www.wikidata.org/entity/Q6155266,Uladislao Frías
http://www.wikidata.org/entity/Q6158907,Valentín Suárez
http://www.wikidata.org/entity/Q6161046,Vicente Bienvenido Joga
http://www.wikidata.org/entity/Q6161069,Vicente Cazón
http://www.wikidata.org/entity/Q6161096,Vicente Dupuy
http://www.wikidata.org/entity/Q6161128,Vicente Gandini
http://www.wikidata.org/entity/Q6161198,Vicente Lorenzo del Rosario Casares
http://www.wikidata.org/entity/Q6161345,Vicente Solá
http://www.wikidata.org/entity/Q6161399,Vicente del Castillo
http://www.wikidata.org/entity/Q6165452,Víctor Daniel Amoroso
http://www.wikidata.org/entity/Q6165478,Víctor Endeiza
http://www.wikidata.org/entity/Q6165483,Víctor Fayad
http://www.wikidata.org/entity/Q6165542,Javier González Fraga
http://www.wikidata.org/entity/Q6165599,Víctor M. Molina
http://www.wikidata.org/entity/Q6165710,Víctor Reviglio
http://www.wikidata.org/entity/Q6165734,Víctor Santa María
http://www.wikidata.org/entity/Q9027910,Manuel Luis de Oliden
http://www.wikidata.org/entity/Q9028215,Manuel Villar (anarquista)
http://www.wikidata.org/entity/Q9029098,Mario Alberto Ishii
http://www.wikidata.org/entity/Q9031691,Mercedes Margarita Oviedo
http://www.wikidata.org/entity/Q9033940,Modesto Freites
http://www.wikidata.org/entity/Q9048549,Nanci Parrilli
http://www.wikidata.org/entity/Q9054826,Palito Ortega
http://www.wikidata.org/entity/Q9056861,Patricia Bullrich
http://www.wikidata.org/entity/Q9057367,Pedro Bidegain
http://www.wikidata.org/entity/Q9057437,Pedro Ferré
http://www.wikidata.org/entity/Q9057572,Pedro Milesi
http://www.wikidata.org/entity/Q9057579,Pedro Mouratian
